702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
702,454
703,454
708,451
718,445
726,440
733,437
740,435
745,434
747,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
748,434
746,434
738,434
729,437
720,443
710,447
704,451
698,455
691,459
687,461
683,464
680,465
679,467
678,468
678,468
678,468
678,468
678,468
679,468
681,468
683,468
687,467
691,465
696,464
701,463
706,463
706,463
710,463
710,463
710,463
710,463
710,463
710,463
710,463
710,463
710,463
710,463
709,463
707,463
705,463
703,463
700,463
698,463
697,463
697,462
696,462
695,461
695,461
694,460
693,460
693,460
693,460
693,459
693,459
693,459
693,459
693,459
693,459
693,459
693,458
693,455
693,454
693,452
693,450
693,448
693,445
693,442
693,442
693,438
693,435
693,432
693,429
693,426
693,423
693,419
693,413
693,406
694,398
695,391
696,383
698,374
700,365
701,360
707,346
711,338
722,323
729,316
738,307
742,303
742,303
742,303
747,301
757,295
768,290
780,285
790,279
799,275
808,273
817,271
827,270
837,268
846,267
855,266
864,266
870,266
878,266
878,266
884,266
890,267
897,269
904,271
911,273
916,275
922,278
927,281
932,284
938,288
945,294
952,300
961,310
969,321
978,335
989,352
1000,368
1012,385
1018,398
1025,411
1031,424
1036,435
1041,446
1046,456
1049,465
1051,474
1053,481
1055,490
1055,496
1056,502
1056,508
1056,512
1056,512
1056,517
1056,524
1053,533
1046,546
1039,562
1029,578
1019,596
1009,614
998,630
991,640
981,655
973,667
964,680
954,689
945,698
937,707
929,713
921,719
914,724
906,729
899,734
891,738
884,742
877,744
869,748
859,752
848,755
836,757
823,758
807,759
788,759
788,759
759,754
730,744
694,728
657,709
630,695
604,679
582,665
566,653
550,641
537,629
530,621
522,608
516,596
513,584
512,569
512,556
512,542
512,521
512,505
516,488
522,473
532,456
540,444
552,431
562,420
574,410
583,402
593,399
603,398
612,398
623,398
640,401
640,401
654,405
673,412
685,416
695,422
702,428
707,432
709,436
709,439
710,443
710,448
710,452
710,456
710,461
710,466
710,469
710,472
710,474
710,476
710,477
710,477
709,478
709,478
708,478
708,478
708,478
708,478
708,478
708,478
708,478
708,478
708,478
708,478
708,477
707,476
707,474
706,473
706,472
706,471
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,469
705,470
706,470
706,471
706,472
707,472
707,472
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,473
707,472
707,471
707,469
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,468
707,469
707,469
707,470
707,470
707,470
707,470
707,470
707,471
707,471
707,471
707,471
707,471
707,471
707,471
707,472
707,474
708,475
710,480
713,486
717,495
720,503
723,508
725,513
726,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
727,517
